Data;Cena;Akcyza;Oplata_paliwowa
31/03/2020;1 850,00;232;0
28/03/2020;1 869,00;232;0
27/03/2020;1 872,00;232;0
26/03/2020;1 876,00;232;0
25/03/2020;1 874,00;232;0
24/03/2020;1 847,00;232;0
21/03/2020;1 873,00;232;0
20/03/2020;1 853,00;232;0
19/03/2020;1 831,00;232;0
18/03/2020;1 879,00;232;0
17/03/2020;1 905,00;232;0
14/03/2020;1 928,00;232;0
13/03/2020;1 970,00;232;0
12/03/2020;2 044,00;232;0
11/03/2020;2 105,00;232;0
10/03/2020;2 170,00;232;0
07/03/2020;2 237,00;232;0
06/03/2020;2 271,00;232;0
05/03/2020;2 278,00;232;0
04/03/2020;2 279,00;232;0
03/03/2020;2 303,00;232;0
01/03/2020;2 331,00;232;0
29/02/2020;2 331,00;232;0
28/02/2020;2 380,00;232;0
27/02/2020;2 431,00;232;0
26/02/2020;2 466,00;232;0
25/02/2020;2 481,00;232;0
22/02/2020;2 503,00;232;0
21/02/2020;2 503,00;232;0
20/02/2020;2 495,00;232;0
19/02/2020;2 453,00;232;0
18/02/2020;2 455,00;232;0
15/02/2020;2 459,00;232;0
14/02/2020;2 452,00;232;0
13/02/2020;2 432,00;232;0
12/02/2020;2 404,00;232;0
11/02/2020;2 407,00;232;0
08/02/2020;2 424,00;232;0
07/02/2020;2 415,00;232;0
06/02/2020;2 408,00;232;0
05/02/2020;2 407,00;232;0
04/02/2020;2 430,00;232;0
01/02/2020;2 452,00;232;0
31/01/2020;2 469,00;232;0
30/01/2020;2 488,00;232;0
29/01/2020;2 500,00;232;0
28/01/2020;2 521,00;232;0
25/01/2020;2 557,00;232;0
24/01/2020;2 573,00;232;0
23/01/2020;2 587,00;232;0
22/01/2020;2 608,00;232;0
21/01/2020;2 622,00;232;0
18/01/2020;2 605,00;232;0
17/01/2020;2 624,00;232;0
16/01/2020;2 640,00;232;0
15/01/2020;2 662,00;232;0
14/01/2020;2 684,00;232;0
13/01/2020;2 710,00;232;0
11/01/2020;2 710,00;232;0
10/01/2020;2 727,00;232;0
09/01/2020;2 738,00;232;0
08/01/2020;2 747,00;232;0
04/01/2020;2 768,00;232;0
03/01/2020;2 742,00;232;0
01/01/2020;2 747,00;232;0
31/12/2019;2 756,00;232;0
28/12/2019;2 770,00;232;0
25/12/2019;2 752,00;232;0
24/12/2019;2 739,00;232;0
21/12/2019;2 737,00;232;0
20/12/2019;2 736,00;232;0
19/12/2019;2 717,00;232;0
18/12/2019;2 715,00;232;0
17/12/2019;2 701,00;232;0
14/12/2019;2 663,00;232;0
13/12/2019;2 658,00;232;0
12/12/2019;2 658,00;232;0
11/12/2019;2 678,00;232;0
10/12/2019;2 665,00;232;0
07/12/2019;2 656,00;232;0
06/12/2019;2 648,00;232;0
05/12/2019;2 647,00;232;0
04/12/2019;2 660,00;232;0
03/12/2019;2 679,00;232;0
30/11/2019;2 687,00;232;0
29/11/2019;2 702,00;232;0
28/11/2019;2 703,00;232;0
27/11/2019;2 704,00;232;0
26/11/2019;2 683,00;232;0
23/11/2019;2 663,00;232;0
22/11/2019;2 646,00;232;0
21/11/2019;2 642,00;232;0
20/11/2019;2 646,00;232;0
19/11/2019;2 656,00;232;0
16/11/2019;2 676,00;232;0
15/11/2019;2 669,00;232;0
14/11/2019;2 640,00;232;0
13/11/2019;2 632,00;232;0
09/11/2019;2 622,00;232;0
08/11/2019;2 627,00;232;0
07/11/2019;2 632,00;232;0
06/11/2019;2 630,00;232;0
05/11/2019;2 629,00;232;0
01/11/2019;2 614,00;232;0
31/10/2019;2 632,00;232;0
30/10/2019;2 644,00;232;0
29/10/2019;2 640,00;232;0
26/10/2019;2 645,00;232;0
25/10/2019;2 639,00;232;0
24/10/2019;2 614,00;232;0
23/10/2019;2 615,00;232;0
22/10/2019;2 606,00;232;0
19/10/2019;2 615,00;232;0
18/10/2019;2 631,00;232;0
17/10/2019;2 638,00;232;0
16/10/2019;2 647,00;232;0
15/10/2019;2 653,00;232;0
12/10/2019;2 683,00;232;0
11/10/2019;2 657,00;232;0
10/10/2019;2 660,00;232;0
09/10/2019;2 650,00;232;0
08/10/2019;2 667,00;232;0
05/10/2019;2 667,00;232;0
04/10/2019;2 690,00;232;0
03/10/2019;2 717,00;232;0
02/10/2019;2 735,00;232;0
01/10/2019;2 732,00;232;0
28/09/2019;2 750,00;232;0
27/09/2019;2 747,00;232;0
26/09/2019;2 744,00;232;0
25/09/2019;2 764,00;232;0
24/09/2019;2 766,00;232;0
21/09/2019;2 763,00;232;0
20/09/2019;2 757,00;232;0
19/09/2019;2 743,00;232;0
18/09/2019;2 742,00;232;0
17/09/2019;2 699,00;232;0
14/09/2019;2 651,00;232;0
13/09/2019;2 677,00;232;0
12/09/2019;2 688,00;232;0
11/09/2019;2 686,00;232;0
10/09/2019;2 670,00;232;0
07/09/2019;2 643,00;232;0
06/09/2019;2 638,00;232;0
05/09/2019;2 616,00;232;0
04/09/2019;2 601,00;232;0
31/08/2019;2 612,00;232;0
30/08/2019;2 607,00;232;0
29/08/2019;2 592,00;232;0
28/08/2019;2 574,00;232;0
24/08/2019;2 587,00;232;0
23/08/2019;2 597,00;232;0
22/08/2019;2 589,00;232;0
21/08/2019;2 578,00;232;0
20/08/2019;2 571,00;232;0
17/08/2019;2 569,00;232;0
15/08/2019;2 555,00;232;0
14/08/2019;2 551,00;232;0
13/08/2019;2 515,00;232;0
10/08/2019;2 506,00;232;0
09/08/2019;2 491,00;232;0
08/08/2019;2 516,00;232;0
07/08/2019;2 567,00;232;0
06/08/2019;2 609,00;232;0
03/08/2019;2 638,00;232;0
02/08/2019;2 655,00;232;0
01/08/2019;2 645,00;232;0
31/07/2019;2 616,00;232;0
30/07/2019;2 604,00;232;0
27/07/2019;2 593,00;232;0
26/07/2019;2 594,00;232;0
25/07/2019;2 580,00;232;0
24/07/2019;2 554,00;232;0
23/07/2019;2 546,00;232;0
20/07/2019;2 532,00;232;0
19/07/2019;2 556,00;232;0
18/07/2019;2 588,00;232;0
17/07/2019;2 611,00;232;0
16/07/2019;2 614,00;232;0
13/07/2019;2 625,00;232;0
12/07/2019;2 600,00;232;0
11/07/2019;2 572,00;232;0
10/07/2019;2 547,00;232;0
09/07/2019;2 539,00;232;0
06/07/2019;2 534,00;232;0
05/07/2019;2 531,00;232;0
04/07/2019;2 544,00;232;0
03/07/2019;2 561,00;232;0
02/07/2019;2 576,00;232;0
29/06/2019;2 578,00;232;0
28/06/2019;2 581,00;232;0
27/06/2019;2 566,00;232;0
26/06/2019;2 547,00;232;0
25/06/2019;2 537,00;232;0
22/06/2019;2 543,00;232;0
20/06/2019;2 503,00;232;0
19/06/2019;2 501,00;232;0
18/06/2019;2 488,00;232;0
15/06/2019;2 476,00;232;0
14/06/2019;2 471,00;232;0
13/06/2019;2 467,00;232;0
12/06/2019;2 478,00;232;0
11/06/2019;2 470,00;232;0
08/06/2019;2 464,00;232;0
07/06/2019;2 456,00;232;0
06/06/2019;2 479,00;232;0
05/06/2019;2 527,00;232;0
04/06/2019;2 575,00;232;0
01/06/2019;2 629,00;232;0
31/05/2019;2 667,00;232;0
30/05/2019;2 675,00;232;0
29/05/2019;2 697,00;232;0
28/05/2019;2 695,00;232;0
25/05/2019;2 695,00;232;0
24/05/2019;2 741,00;232;0
23/05/2019;2 783,00;232;0
22/05/2019;2 805,00;232;0
21/05/2019;2 814,00;232;0
18/05/2019;2 817,00;232;0
17/05/2019;2 791,00;232;0
16/05/2019;2 767,00;232;0
15/05/2019;2 744,00;232;0
14/05/2019;2 745,00;232;0
11/05/2019;2 739,00;232;0
10/05/2019;2 740,00;232;0
09/05/2019;2 749,00;232;0
08/05/2019;2 748,00;232;0
03/05/2019;2 743,00;232;0
01/05/2019;2 755,00;232;0
30/04/2019;2 756,00;232;0
27/04/2019;2 765,00;232;0
26/04/2019;2 788,00;232;0
25/04/2019;2 765,00;232;0
24/04/2019;2 748,00;232;0
19/04/2019;2 726,00;232;0
18/04/2019;2 719,00;232;0
17/04/2019;2 715,00;232;0
16/04/2019;2 715,00;232;0
13/04/2019;2 722,00;232;0
12/04/2019;2 716,00;232;0
11/04/2019;2 710,00;232;0
10/04/2019;2 700,00;232;0
09/04/2019;2 697,00;232;0
06/04/2019;2 682,00;232;0
05/04/2019;2 675,00;232;0
04/04/2019;2 669,00;232;0
03/04/2019;2 670,00;232;0
02/04/2019;2 650,00;232;0
30/03/2019;2 646,00;232;0
29/03/2019;2 641,00;232;0
28/03/2019;2 647,00;232;0
27/03/2019;2 641,00;232;0
26/03/2019;2 640,00;232;0
23/03/2019;2 639,00;232;0
22/03/2019;2 646,00;232;0
21/03/2019;2 653,00;232;0
20/03/2019;2 646,00;232;0
19/03/2019;2 647,00;232;0
16/03/2019;2 654,00;232;0
15/03/2019;2 657,00;232;0
14/03/2019;2 661,00;232;0
13/03/2019;2 665,00;232;0
12/03/2019;2 672,00;232;0
09/03/2019;2 673,00;232;0
08/03/2019;2 679,00;232;0
07/03/2019;2 681,00;232;0
06/03/2019;2 680,00;232;0
05/03/2019;2 681,00;232;0
02/03/2019;2 680,00;232;0
01/03/2019;2 693,00;232;0
28/02/2019;2 691,00;232;0
27/02/2019;2 691,00;232;0
26/02/2019;2 699,00;232;0
23/02/2019;2 712,00;232;0
22/02/2019;2 704,00;232;0
21/02/2019;2 700,00;232;0
20/02/2019;2 689,00;232;0
19/02/2019;2 689,00;232;0
16/02/2019;2 662,00;232;0
15/02/2019;2 629,00;232;0
14/02/2019;2 601,00;232;0
13/02/2019;2 578,00;232;0
12/02/2019;2 558,00;232;0
09/02/2019;2 554,00;232;0
08/02/2019;2 543,00;232;0
07/02/2019;2 542,00;232;0
06/02/2019;2 532,00;232;0
05/02/2019;2 529,00;232;0
02/02/2019;2 524,00;232;0
01/02/2019;2 529,00;232;0
31/01/2019;2 515,00;232;0
30/01/2019;2 509,00;232;0
29/01/2019;2 506,00;232;0
26/01/2019;2 525,00;232;0
25/01/2019;2 523,00;232;0
24/01/2019;2 526,00;232;0
23/01/2019;2 526,00;232;0
22/01/2019;2 531,00;232;0
19/01/2019;2 524,00;232;0
18/01/2019;2 505,00;232;0
17/01/2019;2 506,00;232;0
16/01/2019;2 500,00;232;0
15/01/2019;2 508,00;232;0
12/01/2019;2 501,00;232;0
11/01/2019;2 481,00;232;0
10/01/2019;2 455,00;232;0
09/01/2019;2 421,00;232;0
08/01/2019;2 386,00;232;0
05/01/2019;2 355,00;232;0
04/01/2019;2 312,00;232;0
03/01/2019;2 303,00;232;0
01/01/2019;2 291,00;232;0
29/12/2018;2 291,00;232;0
28/12/2018;2 320,00;232;0
24/12/2018;2 353,00;232;0
22/12/2018;2 353,00;232;0
21/12/2018;2 379,00;232;0
20/12/2018;2 417,00;232;0
19/12/2018;2 446,00;232;0
18/12/2018;2 478,00;232;0
15/12/2018;2 494,00;232;0
14/12/2018;2 494,00;232;0
13/12/2018;2 504,00;232;0
12/12/2018;2 501,00;232;0
11/12/2018;2 518,00;232;0
08/12/2018;2 554,00;232;0
07/12/2018;2 530,00;232;0
06/12/2018;2 545,00;232;0
05/12/2018;2 514,00;232;0
04/12/2018;2 504,00;232;0
01/12/2018;2 498,00;232;0
30/11/2018;2 532,00;232;0
29/11/2018;2 559,00;232;0
28/11/2018;2 572,00;232;0
27/11/2018;2 587,00;232;0
24/11/2018;2 635,00;232;0
23/11/2018;2 656,00;232;0
22/11/2018;2 689,00;232;0
21/11/2018;2 715,00;232;0
20/11/2018;2 743,00;232;0
17/11/2018;2 759,00;232;0
16/11/2018;2 772,00;232;0
15/11/2018;2 807,00;232;0
14/11/2018;2 815,00;232;0
10/11/2018;2 824,00;232;0
09/11/2018;2 832,00;232;0
08/11/2018;2 845,00;232;0
07/11/2018;2 847,00;232;0
06/11/2018;2 862,00;232;0
03/11/2018;2 897,00;232;0
02/11/2018;2 963,00;232;0
01/11/2018;2 963,00;232;0
31/10/2018;2 954,00;232;0
30/10/2018;2 966,00;232;0
27/10/2018;2 954,00;232;0
26/10/2018;2 946,00;232;0
25/10/2018;2 941,00;232;0
24/10/2018;2 947,00;232;0
23/10/2018;2 961,00;232;0
20/10/2018;2 949,00;232;0
19/10/2018;2 935,00;232;0
18/10/2018;2 927,00;232;0
17/10/2018;2 930,00;232;0
16/10/2018;2 945,00;232;0
13/10/2018;2 980,00;232;0
12/10/2018;3 021,00;232;0
11/10/2018;3 046,00;232;0
10/10/2018;3 051,00;232;0
09/10/2018;3 042,00;232;0
06/10/2018;3 047,00;232;0
05/10/2018;3 040,00;232;0
04/10/2018;3 012,00;232;0
03/10/2018;2 981,00;232;0
02/10/2018;2 929,00;232;0
29/09/2018;2 893,00;232;0
28/09/2018;2 873,00;232;0
27/09/2018;2 865,00;232;0
26/09/2018;2 842,00;232;0
25/09/2018;2 822,00;232;0
22/09/2018;2 809,00;232;0
21/09/2018;2 816,00;232;0
20/09/2018;2 813,00;232;0
19/09/2018;2 813,00;232;0
18/09/2018;2 812,00;232;0
15/09/2018;2 834,00;232;0
14/09/2018;2 848,00;232;0
13/09/2018;2 853,00;232;0
12/09/2018;2 835,00;232;0
11/09/2018;2 835,00;232;0
08/09/2018;2 832,00;232;0
07/09/2018;2 857,00;232;0
06/09/2018;2 866,00;232;0
05/09/2018;2 865,00;232;0
04/09/2018;2 844,00;232;0
01/09/2018;2 824,00;232;0
31/08/2018;2 810,00;232;0
30/08/2018;2 799,00;232;0
29/08/2018;2 788,00;232;0
25/08/2018;2 778,00;232;0
24/08/2018;2 758,00;232;0
23/08/2018;2 750,00;232;0
22/08/2018;2 743,00;232;0
21/08/2018;2 747,00;232;0
18/08/2018;2 751,00;232;0
17/08/2018;2 750,00;232;0
15/08/2018;2 777,00;232;0
14/08/2018;2 752,00;232;0
11/08/2018;2 727,00;232;0
10/08/2018;2 710,00;232;0
09/08/2018;2 715,00;232;0
08/08/2018;2 728,00;232;0
07/08/2018;2 716,00;232;0
04/08/2018;2 700,00;232;0
03/08/2018;2 694,00;232;0
02/08/2018;2 698,00;232;0
01/08/2018;2 728,00;232;0
31/07/2018;2 735,00;232;0
28/07/2018;2 737,00;232;0
27/07/2018;2 724,00;232;0
26/07/2018;2 717,00;232;0
25/07/2018;2 715,00;232;0
24/07/2018;2 703,00;232;0
21/07/2018;2 683,00;232;0
20/07/2018;2 674,00;232;0
19/07/2018;2 653,00;232;0
18/07/2018;2 674,00;232;0
17/07/2018;2 696,00;232;0
14/07/2018;2 745,00;232;0
13/07/2018;2 749,00;232;0
12/07/2018;2 774,00;232;0
11/07/2018;2 788,00;232;0
10/07/2018;2 784,00;232;0
07/07/2018;2 798,00;232;0
06/07/2018;2 811,00;232;0
05/07/2018;2 810,00;232;0
04/07/2018;2 804,00;232;0
03/07/2018;2 808,00;232;0
30/06/2018;2 807,00;232;0
29/06/2018;2 768,00;232;0
28/06/2018;2 733,00;232;0
27/06/2018;2 705,00;232;0
26/06/2018;2 703,00;232;0
23/06/2018;2 712,00;232;0
22/06/2018;2 716,00;232;0
21/06/2018;2 721,00;232;0
20/06/2018;2 720,00;232;0
19/06/2018;2 710,00;232;0
16/06/2018;2 705,00;232;0
15/06/2018;2 715,00;232;0
14/06/2018;2 729,00;232;0
13/06/2018;2 718,00;232;0
12/06/2018;2 716,00;232;0
09/06/2018;2 726,00;232;0
08/06/2018;2 710,00;232;0
07/06/2018;2 728,00;232;0
06/06/2018;2 764,00;232;0
05/06/2018;2 778,00;232;0
02/06/2018;2 805,00;232;0
31/05/2018;2 824,00;232;0
26/05/2018;2 817,00;232;0
25/05/2018;2 834,00;232;0
24/05/2018;2 837,00;232;0
23/05/2018;2 826,00;232;0
22/05/2018;2 825,00;232;0
19/05/2018;2 826,00;232;0
18/05/2018;2 833,00;232;0
17/05/2018;2 769,00;232;0
16/05/2018;2 761,00;232;0
15/05/2018;2 717,00;232;0
12/05/2018;2 718,00;232;0
11/05/2018;2 719,00;232;0
10/05/2018;2 737,00;232;0
09/05/2018;2 650,00;232;0
05/05/2018;2 648,00;232;0
03/05/2018;2 617,00;232;0
01/05/2018;2 607,00;232;0
28/04/2018;2 611,00;232;0
27/04/2018;2 611,00;232;0
26/04/2018;2 572,00;232;0
25/04/2018;2 578,00;232;0
24/04/2018;2 543,00;232;0
21/04/2018;2 508,00;232;0
20/04/2018;2 516,00;232;0
19/04/2018;2 487,00;232;0
18/04/2018;2 486,00;232;0
17/04/2018;2 495,00;232;0
14/04/2018;2 506,00;232;0
13/04/2018;2 506,00;232;0
12/04/2018;2 515,00;232;0
11/04/2018;2 476,00;232;0
10/04/2018;2 440,00;232;0
07/04/2018;2 436,00;232;0
06/04/2018;2 443,00;232;0
05/04/2018;2 446,00;232;0
04/04/2018;2 448,00;232;0
31/03/2018;2 450,00;232;0
30/03/2018;2 450,00;232;0
29/03/2018;2 451,00;232;0
28/03/2018;2 451,00;232;0
27/03/2018;2 447,00;232;0
24/03/2018;2 449,00;232;0
23/03/2018;2 438,00;232;0
22/03/2018;2 453,00;232;0
21/03/2018;2 386,00;232;0
20/03/2018;2 365,00;232;0
17/03/2018;2 347,00;232;0
16/03/2018;2 325,00;232;0
15/03/2018;2 313,00;232;0
14/03/2018;2 313,00;232;0
13/03/2018;2 316,00;232;0
10/03/2018;2 331,00;232;0
09/03/2018;2 306,00;232;0
08/03/2018;2 308,00;232;0
07/03/2018;2 314,00;232;0
06/03/2018;2 325,00;232;0
03/03/2018;2 338,00;232;0
02/03/2018;2 351,00;232;0
01/03/2018;2 363,00;232;0
28/02/2018;2 373,00;232;0
27/02/2018;2 377,00;232;0
24/02/2018;2 363,00;232;0
23/02/2018;2 355,00;232;0
22/02/2018;2 309,00;232;0
21/02/2018;2 302,00;232;0
20/02/2018;2 300,00;232;0
17/02/2018;2 259,00;232;0
16/02/2018;2 253,00;232;0
15/02/2018;2 270,00;232;0
14/02/2018;2 286,00;232;0
13/02/2018;2 311,00;232;0
10/02/2018;2 333,00;232;0
09/02/2018;2 353,00;232;0
08/02/2018;2 371,00;232;0
07/02/2018;2 384,00;232;0
06/02/2018;2 393,00;232;0
03/02/2018;2 399,00;232;0
02/02/2018;2 409,00;232;0
01/02/2018;2 416,00;232;0
31/01/2018;2 427,00;232;0
30/01/2018;2 437,00;232;0
27/01/2018;2 444,00;232;0
26/01/2018;2 445,00;232;0
25/01/2018;2 447,00;232;0
24/01/2018;2 455,00;232;0
23/01/2018;2 441,00;232;0
20/01/2018;2 439,00;232;0
19/01/2018;2 446,00;232;0
18/01/2018;2 458,00;232;0
17/01/2018;2 470,00;232;0
16/01/2018;2 475,00;232;0
13/01/2018;2 485,00;232;0
12/01/2018;2 506,00;232;0
11/01/2018;2 494,00;232;0
10/01/2018;2 479,00;232;0
09/01/2018;2 455,00;232;0
06/01/2018;2 454,00;232;0
05/01/2018;2 458,00;232;0
04/01/2018;2 461,00;232;0
03/01/2018;2 448,00;232;0
01/01/2018;2 455,00;232;0
30/12/2017;2 455,00;232;0
29/12/2017;2 456,00;232;0
28/12/2017;2 457,00;232;0
23/12/2017;2 412,00;232;0
22/12/2017;2 412,00;232;0
21/12/2017;2 413,00;232;0
20/12/2017;2 405,00;232;0
19/12/2017;2 407,00;232;0
16/12/2017;2 402,00;232;0
15/12/2017;2 401,00;232;0
14/12/2017;2 409,00;232;0
13/12/2017;2 415,00;232;0
12/12/2017;2 413,00;232;0
09/12/2017;2 401,00;232;0
08/12/2017;2 353,00;232;0
07/12/2017;2 354,00;232;0
06/12/2017;2 360,00;232;0
05/12/2017;2 366,00;232;0
02/12/2017;2 378,00;232;0
01/12/2017;2 368,00;232;0
30/11/2017;2 374,00;232;0
29/11/2017;2 379,00;232;0
28/11/2017;2 383,00;232;0
25/11/2017;2 388,00;232;0
24/11/2017;2 390,00;232;0
23/11/2017;2 395,00;232;0
22/11/2017;2 394,00;232;0
21/11/2017;2 390,00;232;0
18/11/2017;2 400,00;232;0
17/11/2017;2 397,00;232;0
16/11/2017;2 408,00;232;0
15/11/2017;2 421,00;232;0
14/11/2017;2 435,00;232;0
11/11/2017;2 438,00;232;0
10/11/2017;2 442,00;232;0
09/11/2017;2 436,00;232;0
08/11/2017;2 439,00;232;0
07/11/2017;2 436,00;232;0
04/11/2017;2 377,00;232;0
03/11/2017;2 363,00;232;0
01/11/2017;2 371,00;232;0
31/10/2017;2 356,00;232;0
28/10/2017;2 362,00;232;0
27/10/2017;2 289,00;232;0
26/10/2017;2 289,00;232;0
25/10/2017;2 286,00;232;0
24/10/2017;2 293,00;232;0
21/10/2017;2 302,00;232;0
20/10/2017;2 302,00;232;0
19/10/2017;2 312,00;232;0
18/10/2017;2 317,00;232;0
17/10/2017;2 323,00;232;0
14/10/2017;2 285,00;232;0
13/10/2017;2 254,00;232;0
12/10/2017;2 270,00;232;0
11/10/2017;2 274,00;232;0
10/10/2017;2 278,00;232;0
07/10/2017;2 288,00;232;0
06/10/2017;2 308,00;232;0
05/10/2017;2 314,00;232;0
04/10/2017;2 330,00;232;0
03/10/2017;2 341,00;232;0
30/09/2017;2 356,00;232;0
29/09/2017;2 365,00;232;0
28/09/2017;2 362,00;232;0
27/09/2017;2 333,00;232;0
26/09/2017;2 330,00;232;0
23/09/2017;2 305,00;232;0
22/09/2017;2 315,00;232;0
21/09/2017;2 285,00;232;0
20/09/2017;2 280,00;232;0
19/09/2017;2 283,00;232;0
16/09/2017;2 295,00;232;0
15/09/2017;2 291,00;232;0
14/09/2017;2 256,00;232;0
13/09/2017;2 231,00;232;0
12/09/2017;2 231,00;232;0
09/09/2017;2 237,00;232;0
08/09/2017;2 243,00;232;0
07/09/2017;2 235,00;232;0
06/09/2017;2 226,00;232;0
05/09/2017;2 186,00;232;0
03/09/2017;2 191,00;232;0
02/09/2017;2 191,00;232;0
01/09/2017;2 182,00;232;0
31/08/2017;2 145,00;232;0
30/08/2017;2 121,00;232;0
26/08/2017;2 129,00;232;0
25/08/2017;2 138,00;232;0
24/08/2017;2 126,00;232;0
23/08/2017;2 111,00;232;0
22/08/2017;2 110,00;232;0
19/08/2017;2 112,00;232;0
18/08/2017;2 113,00;232;0
17/08/2017;2 128,00;232;0
15/08/2017;2 142,00;232;0
12/08/2017;2 145,00;232;0
11/08/2017;2 152,00;232;0
10/08/2017;2 135,00;232;0
09/08/2017;2 128,00;232;0
08/08/2017;2 130,00;232;0
05/08/2017;2 144,00;232;0
04/08/2017;2 152,00;232;0
03/08/2017;2 153,00;232;0
02/08/2017;2 156,00;232;0
01/08/2017;2 167,00;232;0
29/07/2017;2 164,00;232;0
28/07/2017;2 141,00;232;0
27/07/2017;2 141,00;232;0
26/07/2017;2 109,00;232;0
25/07/2017;2 092,00;232;0
22/07/2017;2 100,00;232;0
21/07/2017;2 128,00;232;0
20/07/2017;2 101,00;232;0
19/07/2017;2 087,00;232;0
18/07/2017;2 093,00;232;0
15/07/2017;2 094,00;232;0
14/07/2017;2 090,00;232;0
13/07/2017;2 072,00;232;0
12/07/2017;2 081,00;232;0
11/07/2017;2 095,00;232;0
08/07/2017;2 106,00;232;0
07/07/2017;2 121,00;232;0
06/07/2017;2 124,00;232;0
05/07/2017;2 138,00;232;0
04/07/2017;2 106,00;232;0
01/07/2017;2 057,00;232;0
30/06/2017;2 058,00;232;0
29/06/2017;2 026,00;232;0
28/06/2017;2 025,00;232;0
27/06/2017;2 009,00;232;0
24/06/2017;2 019,00;232;0
23/06/2017;2 027,00;232;0
22/06/2017;2 013,00;232;0
21/06/2017;2 016,00;232;0
20/06/2017;2 023,00;232;0
17/06/2017;2 026,00;232;0
15/06/2017;2 014,00;232;0
14/06/2017;2 019,00;232;0
13/06/2017;2 021,00;232;0
10/06/2017;2 023,00;232;0
09/06/2017;2 018,00;232;0
08/06/2017;2 033,00;232;0
07/06/2017;2 050,00;232;0
06/06/2017;2 069,00;232;0
03/06/2017;2 088,00;232;0
02/06/2017;2 109,00;232;0
01/06/2017;2 131,00;232;0
31/05/2017;2 151,00;232;0
27/05/2017;2 164,00;232;0
26/05/2017;2 177,00;232;0
25/05/2017;2 190,00;232;0
24/05/2017;2 181,00;232;0
23/05/2017;2 183,00;232;0
20/05/2017;2 175,00;232;0
19/05/2017;2 158,00;232;0
18/05/2017;2 154,00;232;0
17/05/2017;2 150,00;232;0
16/05/2017;2 162,00;232;0
13/05/2017;2 148,00;232;0
12/05/2017;2 144,00;232;0
11/05/2017;2 128,00;232;0
10/05/2017;2 096,00;232;0
09/05/2017;2 091,00;232;0
06/05/2017;2 109,00;232;0
05/05/2017;2 124,00;232;0
03/05/2017;2 170,00;232;0
29/04/2017;2 183,00;232;0
28/04/2017;2 203,00;232;0
27/04/2017;2 225,00;232;0
26/04/2017;2 245,00;232;0
25/04/2017;2 271,00;232;0
22/04/2017;2 300,00;232;0
21/04/2017;2 323,00;232;0
20/04/2017;2 340,00;232;0
19/04/2017;2 350,00;232;0
14/04/2017;2 360,00;232;0
13/04/2017;2 363,00;232;0
12/04/2017;2 350,00;232;0
11/04/2017;2 351,00;232;0
08/04/2017;2 315,00;232;0
07/04/2017;2 306,00;232;0
06/04/2017;2 296,00;232;0
05/04/2017;2 292,00;232;0
04/04/2017;2 259,00;232;0
01/04/2017;2 248,00;232;0
31/03/2017;2 245,00;232;0
30/03/2017;2 223,00;232;0
29/03/2017;2 202,00;232;0
28/03/2017;2 195,00;232;0
25/03/2017;2 206,00;232;0
24/03/2017;2 216,00;232;0
23/03/2017;2 225,00;232;0
22/03/2017;2 238,00;232;0
21/03/2017;2 246,00;232;0
18/03/2017;2 250,00;232;0
17/03/2017;2 259,00;232;0
16/03/2017;2 268,00;232;0
15/03/2017;2 289,00;232;0
14/03/2017;2 319,00;232;0
11/03/2017;2 341,00;232;0
10/03/2017;2 361,00;232;0
09/03/2017;2 378,00;232;0
08/03/2017;2 386,00;232;0
07/03/2017;2 389,00;232;0
04/03/2017;2 397,00;232;0
03/03/2017;2 402,00;232;0
02/03/2017;2 419,00;232;0
01/03/2017;2 413,00;232;0
28/02/2017;2 419,00;232;0
25/02/2017;2 421,00;232;0
24/02/2017;2 432,00;232;0
23/02/2017;2 421,00;232;0
22/02/2017;2 444,00;232;0
21/02/2017;2 416,00;232;0
18/02/2017;2 397,00;232;0
17/02/2017;2 400,00;232;0
16/02/2017;2 407,00;232;0
15/02/2017;2 407,00;232;0
14/02/2017;2 403,00;232;0
13/02/2017;2 423,00;232;0
11/02/2017;2 391,00;232;0
10/02/2017;2 388,00;232;0
09/02/2017;2 394,00;232;0
08/02/2017;2 381,00;232;0
07/02/2017;2 386,00;232;0
04/02/2017;2 390,00;232;0
03/02/2017;2 390,00;232;0
02/02/2017;2 393,00;232;0
01/02/2017;2 395,00;232;0
31/01/2017;2 382,00;232;0
28/01/2017;2 388,00;232;0
27/01/2017;2 403,00;232;0
26/01/2017;2 386,00;232;0
25/01/2017;2 388,00;232;0
24/01/2017;2 398,00;232;0
21/01/2017;2 399,00;232;0
20/01/2017;2 386,00;232;0
19/01/2017;2 394,00;232;0
18/01/2017;2 402,00;232;0
17/01/2017;2 404,00;232;0
14/01/2017;2 394,00;232;0
13/01/2017;2 398,00;232;0
12/01/2017;2 399,00;232;0
11/01/2017;2 409,00;232;0
10/01/2017;2 433,00;232;0
06/01/2017;2 453,00;232;0
05/01/2017;2 467,00;232;0
04/01/2017;2 474,00;232;0
31/12/2016;2 501,00;232;0
30/12/2016;2 518,00;232;0
29/12/2016;2 508,00;232;0
24/12/2016;2 459,00;232;0
23/12/2016;2 466,00;232;0
22/12/2016;2 473,00;232;0
21/12/2016;2 481,00;232;0
20/12/2016;2 458,00;232;0
17/12/2016;2 466,00;232;0
16/12/2016;2 433,00;232;0
15/12/2016;2 439,00;232;0
14/12/2016;2 445,00;232;0
13/12/2016;2 463,00;232;0
